,NCAV,Name,P/E,Ticker,currentPrice,earnings,floatShares,marketCap,revenue,sector,totalCurrentAssets,totalDebt
5655,,HC Innovations Inc,,HCNV,,,,,,,,
5656,,Hyperspace Communications Inc,,HCO,,,,,,,,
5657,,MPC Corp,,HCO,,,,,,,,
5658,,Hawaiian Telcom Holdco Inc,,HCOM,,,,,,,,
5659,,Horizon Organic Holding Corp,,HCOW,,,,,,,,
5660,64.54030693452256,HCP Inc,-79.14640253846615,HCP,36.95,-83515000,23457837.0,6609911808.0,211854000,Technology,1532589000.0,18613000.0
5661,,Manor Care Inc,,HCR,,,,,,,,
5662,,HCSB Financial Corp,,HCSB,,,,,,,,
5663,7.068851339638957,Healthcare Services Group Inc,27.93810784292349,HCSG,17.19,45863000,73530334.0,1281325440.0,1641959000,Healthcare,546382000.0,26607000.0
5664,,Hector Communications Corp,,HCT,,,,,,,,
5665,-16.677956948037426,Home Depot Inc,25.035462576092026,HD,308.46,12866000000,1032140914.0,322106261504.0,132110000000,Consumer Cyclical,29055000000.0,46269001728.0
5666,,Health Outcomes Management Inc,,HDHL,,,,,,,,
5667,,Hypertension Diagnostics Inc,,HDII,0.0055,,,404688.0,,Financial Services,,1302914.0
5668,,Home Diagnostics Inc,,HDIX,,,,,,,,
5669,,Handleman Co,,HDL,,,,,,,,
5670,,Hardinge Inc,,HDNG,,,,,,,,
5671,,HD Partners Acquisition Corp,,HDP,,,,,,,,
5672,,HPSC Inc,,HDR,,,,,,,,
5673,,Alpha Security Group Corp,,HDS,,,,,,,,
5674,,HD Supply Holdings Inc,,HDS,,,,,,,,
5675,,HDS International Corp,,HDSI,,,,,,,,
5676,0.7191336774416119,Hudson Technologies Inc,13.153153662543787,HDSN,9.65,32259000,27363480.0,424307584.0,192748000,Basic Materials,119949000.0,100271000.0
5677,,Spatialight Inc,,HDTV,,,,,,,,
5678,,Iglue Inc,,HDWR,,,,,,,,
5679,,Hyperdynamics Corp,,HDY,,,,,,,,
5680,30.315620008341238,Hawaiian Electric Industries Inc,19.409599571021182,HE,43.71,246166000,107943201.0,4777983488.0,2850379000,Utilities,5873365000.0,2600999936.0
5681,,Hearme,,HEARZ,,,,,,,,
5682,,Smartheat Inc,,HEAT,,,,,,,,
5683,,Hemispherx Biopharma Inc,,HEB,,,,,,,,
5684,,HKN Inc,,HEC,,,,,,,,
5685,-25.8674696626611,H&e Equipment Services Inc,12.81254160327677,HEES,36.35,102540000,31223734.0,1313798016.0,1062797000,Industrials,610902000.0,1418580992.0
5686,6.015456949048951,Heico Corp,60.094629202550784,HEI,144.24,304220000,116408613.0,18281988096.0,1865682000,Industrials,937385000.0,237134000.0
5687,,Hei Inc,,HEII,,,,,,,,
5688,,Nuverra Environmental Solutions Inc,,HEK,,,,,,,,
5689,9.195153085647272,Helen Of Troy LTD,17.465825963000007,HELE,183.83,253946000,23554037.0,4435376640.0,2098799000,Consumer Defensive,1082080000.0,865497024.0
5690,,Dong Fang Minerals Inc,,HELI,,,,,,,,
5691,,CHC Group LTD,,HELI,,,,,,,,
5692,,Helix Technology Corp,,HELX,,,,,,,,
5693,,Hemosense Inc,,HEM,,,,,,,,
5694,,Hemacare Corp,,HEMA,,,,,,,,
5695,,Hemobiotech Inc,,HEMO,,,,,,,,
5696,,Heritage Oaks Bancorp,,HEOP,,,,,,,,
5697,-34.48560978191875,Holly Energy Partners LP,9.344821192299461,HEP,19.05,214946000,37981669.0,2008631936.0,494495000,Energy,94313000.0,1404134016.0
5698,,Health Enhancement Products Inc,,HEPI,,,,,,,,
5699,,John Hancock Hedged Equity & Income Fund,,HEQ,13.66,,,166977104.0,,Financial Services,,
5700,,H E R C Products Inc,,HERC,1e-06,,,5020.0,,Basic Materials,,661485.0
5701,,Hercules Offshore Inc,,HERO,,,,,,,,
5702,,Heroes Inc,,HERS,,,,,,,,
5703,-14.942895535306912,Hess Corp,68.30616363506262,HES,123.28,559000000,286222944.0,38183145472.0,7301000000,Energy,4346000000.0,8622999552.0
5704,,Health Sciences Group Inc,,HESG,1e-06,,,394.0,,Healthcare,,407000.0
5705,,Healthetech Inc,,HETC,,,,,,,,
5706,,Hewitt Associates Inc,,HEW,,,,,,,,
5707,,Healthwarehousecom Inc,,HEWA,0.2,-572502,,10379020.0,16143906,Healthcare,,
5708,,HFF Inc,,HF,,,,,,,,
5709,,HFB Financial Corp,,HFBA,32.0,,964613.0,26721120.0,,Financial Services,,28084688.0
5710,,Hopfed Bancorp Inc,,HFBC,,,,,,,,
5711,65.0311438294234,Home Federal Bancorp Inc Of Louisiana,11.88716495806151,HFBL,19.0,5365000,1810471.0,63774640.0,20593000,Financial Services,120378000.0,2641000.0
5712,65.0311438294234,Home Federal Bancorp Inc Of Louisiana,11.88716495806151,HFBL,19.0,5365000,1810471.0,63774640.0,20593000,Financial Services,120378000.0,2641000.0
5713,,Hollyfrontier Corp,,HFC,,,,,,,,
5714,,HF Financial Corp,,HFFC,,,,,,,,
5715,,Hemlock Federal Financial Corp,,HFFC,,,,,,,,
5716,,Huifeng Bio-pharmaceutical Technology Inc,,HFGB,,,,,,,,
5717,49.5668162643398,Heritage Financial Corp,9.452133788952924,HFWA,26.35,98035000,34466668.0,926639936.0,269776000,Financial Services,1778725000.0,70322000.0
5718,,Healthgate Data Corp,,HGAT,,,,,,,,
5719,,High Country Financial Corp,,HGCF,,,,,,,,
5720,,Hughes Communications Inc,,HGCM,,,,,,,,
5721,,Hhgregg Inc,,HGG,,,,,,,,
5722,,Haggar Corp,,HGGR,,,,,,,,
5723,,Tec Technology Inc,,HGHN,,,,,,,,
5724,,Harleysville Group Inc,,HGIC,,,,,,,,
5725,,Hudsons Grill International Inc,,HGII,,,,,,,,
5726,,Elevate Inc,,HGLB,10.48,,,231284160.0,,,,
5727,,Horizon Group Properties Inc,7.439046288906624,HGPI,1.25,2506000,,18642250.0,-6272000,Real Estate,3027000.0,8308000.0
5728,,Hanger Inc,,HGR,,,,,,,,
5729,,Health Grades Inc,,HGRD,,,,,,,,
5730,,Human Genome Sciences Inc,,HGSI,,,,,,,,
5731,,Hugoton Royalty Trust,,HGT,,,,,,,,
5732,,Quantum Materials Corp,,HGUE,,,,,,,,
5733,,Hooper Holmes Inc,,HH,,,,,,,,
5734,,Providence Resources Inc,,HHBR,,,,,,,,
5735,-70.73196608549176,Howard Hughes Corp,83.3701920855615,HHC,84.84,56100000,39121900.0,4677067776.0,1427901000,Real Estate,1919803000.0,4686971904.0
5736,13.304084846460356,Harte Hanks Inc,4.002741567029591,HHS,8.59,14971000,3352880.0,59925044.0,194596000,Communication Services,75375000.0,30768000.0
5737,,Horiyoshi Worldwide Inc,,HHWW,,,,,,,,
5738,1.313375754986455,Hillenbrand Inc,12.089401776710684,HI,41.68,249900000,72180434.0,3021141504.0,2864800000,Industrials,1434500000.0,1339699968.0
5739,,Hia Inc,,HIA,,,,,,,,
5740,,Highlands Acquisition Corp,,HIA,,,,,,,,
5741,,Capital One National Association,,HIB,,,,,,,,
5742,-0.5146288894961514,Hibbett Sports Inc,9.676793795276438,HIBB,52.5,74266000,12160219.0,718656768.0,1419657000,Consumer Cyclical,277014000.0,283272000.0
5743,,Hickok Inc,,HICKA,,,,,,,,
5744,,Hienergy Technologies Inc,,HIET,,,,,,,,
5745,,Western Asset High Income Fund Inc,,HIF,,,,,,,,
5746,,Hi,,HIFN,,,,,,,,
5747,31.592719009260385,Hartford Financial Services Group Inc,10.462436180972515,HIG,72.7,2365000000,327575475.0,24743661568.0,22349000000,Financial Services,15324000000.0,4975000064.0
5748,,Helios High Income Fund Inc,,HIH,,,,,,,,
5749,,Highland Hospitality Corp,,HIH,,,,,,,,
5750,-19.26218474969404,Huntington Ingalls Industries Inc,15.788746352941176,HII,214.4,544000000,39144054.0,8589078016.0,9524000000,Industrials,2790000000.0,3544000000.0
5751,,Health Insurance Innovations Inc,,HIIQ,,,,,,,,
5752,2.318507101430235,Hill International Inc,-22.294280496370874,HIL,1.68,-4271000,47581049.0,95218872.0,305093000,Industrials,190483000.0,80166000.0
5753,,Dot Hill Systems Corp,,HILL,,,,,,,,
5754,,Western Asset High Income Opportunity Fund Inc,7.230177948354828,HIO,4.29,56426765,,407975552.0,36304325,Financial Services,14504280.0,0.0
5755,,Diversified Corporate Resources Inc,,HIRD,,,,,,,,
5756,,Hireright Inc,,HIRE,,,,,,,,
5757,,Blackrock High Income Shares,,HIS,,,,,,,,
5758,,Gallery Of History Inc,,HIST,,,,,,,,
5759,,Hi Tech Pharmacal Co Inc,,HITK,,,,,,,,
5760,,Hittite Microwave Corp,,HITT,,,,,,,,
5761,,Calypte Biomedical Corp,,HIV,,,,,,,,
5762,-23.742891941287585,Highwoods Properties Inc,13.16795122527348,HIW,39.52,313277000,103723890.0,4125216256.0,769954000,Real Estate,365193000.0,2827898112.0
5763,,Western Asset High Income Fund II Inc,2.6585977262812563,HIX,5.39,119235152,,316998304.0,45213938,Financial Services,9904283.0,179847056.0
5764,,Biocube Inc,,HJHO,,,,,,,,
5765,,House Of Taylor Jewelry Inc,,HJWL,,,,,,,,
5766,,Halcon Resources Corp,,HK,,,,,,,,
5767,,Hancock Fabrics Inc,,HKFI,,,,,,,,
5768,-0.3608598705676776,Hecla Mining Co,75.1355222111412,HL,4.9,35095000,532871687.0,2636881152.0,807473000,Basic Materials,341627000.0,533919008.0
5769,,Helicos Biosciences Corp,,HLCS,,,,,,,,
5770,,Secure America Acquisition Corp,,HLD,,,,,,,,
5771,,Harolds Stores Inc,,HLDI,,,,,,,,
5772,-20.91656831088769,Herbalife International Inc,5.61918740608229,HLF,22.41,447200000,75289594.0,2512900608.0,5802800000,Consumer Defensive,1431800000.0,3006599936.0
5773,-20.91656831088769,Herbalife LTD,5.61918740608229,HLF,22.41,447200000,75289594.0,2512900608.0,5802800000,Consumer Defensive,1431800000.0,3006599936.0
5774,,Home Loan Financial Corp,,HLFC,,,,,,,,
5775,1.4571487685170734,Harmonic Inc,75.60656465972536,HLIT,9.77,13254000,90609823.0,1002089408.0,507149000,Technology,323127000.0,191095008.0
5776,,Hiland Partners LP,,HLND,,,,,,,,
5777,,Headliners Entertainment Group Inc,,HLNR,,,,,,,,
5778,,Previsto International Holdings Inc,,HLOI,,,,,,,,
5779,,Sun-times Media Group Inc,,HLR,,,,,,,,
5780,,Hollinger Inc,,HLR,,,,,,,,
5781,,Healthsouth Corp,,HLS,,,,,,,,
5782,,Home Loan Servicing Solutions LTD,,HLSS,,,,,,,,
5783,-25.310128276803518,Hilton Hotels Corp,96.70293354146341,HLT,142.25,410000000,274435588.0,39648202752.0,2444000000,Consumer Cyclical,2871000000.0,9816999936.0
5784,-25.310128276803518,Hilton Worldwide Holdings Inc,96.70293354146341,HLT,142.25,410000000,274435588.0,39648202752.0,2444000000,Consumer Cyclical,2871000000.0,9816999936.0
5785,6.503741836180454,HLTH Corp,9.315148973593464,HLTH,5.5,86418000,93871961.0,804996544.0,618107000,Healthcare,670022000.0,59503000.0
5786,,Noram Capital Holdings,,HLTLA,,,,,,,,
5787,,Hamptons Luxury Homes Inc,,HLXH,,,,,,,,
5788,,Heelys Inc,,HLYS,,,,,,,,
5789,,Hollywood Entertainment Corp,,HLYW,,,,,,,,
5790,,Health Management Associates Inc,,HMA,9.98,,17940064.0,,,Financial Services,,86414.0
5791,,Sgoco Group LTD,,HMAQF,,,,,,,,
5792,,Homebanc Corp,,HMB,,,,,,,,
5793,,HLM Design Inc,,HMD,,,,,,,,
5794,,Home Director Inc,,HMDR,,,,,,,,
5795,,Home Properties Inc,,HME,,,,,,,,
5796,,Hastings Manufacturing Co,,HMF,,,,,,,,
5797,,HMG Courtland Properties Inc,,HMG,,,,,,,,
5798,,Hemagen Diagnostics Inc,,HMGN,0.0001,,,441758.0,,Healthcare,,5026726.0
5799,,Helios Multi-sector High Income Fund Inc,,HMH,,,,,,,,
5800,,Holmes Biopharma Inc,,HMHB,,,,,,,,
5801,2.436354031797163,Houghton Mifflin Harcourt Co,12.57213533229078,HMHC,21.03,213578000,125962810.0,2685131520.0,1050802000,Consumer Defensive,759434000.0,452544000.0
5802,,Hmi Industries Inc,,HMII,,,,,,,,
5803,39.24202483515414,Horace Mann Educators Corp,11.937853669467787,HMN,41.09,142800000,41223662.0,1704725504.0,1330100000,Financial Services,2912800000.0,1295100032.0
5804,,Helios & Matheson Analytics Inc,,HMNA,,,,,,,,
5805,,Hondo Minerals Corp,,HMNC,,,,,,,,
5806,36.17438383696159,HMN Financial Inc,7.875551754644648,HMNF,23.25,13564000,2954494.0,106823984.0,46590000,Financial Services,106877000.0,0.0
5807,,Horizon Medical Products Inc,,HMP,,,,,,,,
5808,,Alabama Telephone Co Inc,,HMPR,,,,,,,,
5809,,Hampton Roads Bankshares Inc,,HMPR,,,,,,,,
5810,,Sports Properties Acquisition Corp,,HMR,,,,,,,,
5811,3.1397635465889824,Homestreet Inc,7.202201867928125,HMST,40.65,115422000,18380365.0,831292544.0,362032000,Financial Services,276360000.0,218650000.0
5812,,HMS Holdings Corp,,HMSY,,,,,,,,
5813,,Hometown Bankshares Corp,,HMTA,,,,,,,,
5814,-9.951306400356495,Hemisphere Media Group Inc,25.299180330832506,HMTV,6.95,11063000,12569003.0,279884832.0,195650000,Communication Services,126364000.0,251442000.0
5815,,Homeownusa,,HMUS,,,,,,,,
5816,,Hartmarx Corp,,HMX,,,,,,,,
5817,,Harleysville National Corp,,HNBC,,,,,,,,
5818,,Highlight Networks Inc,,HNET,,,,,,,,
5819,,Hanover Foods Corp,,HNFSA,43.0,,,47795360.0,,Consumer Defensive,,62134000.0
5820,4.046738519987949,Hni Corp,40.122825583891974,HNI,38.61,41917000,41867051.0,1681828480.0,1955363000,Industrials,523494000.0,354068992.0
5821,-5.08355464571812,Hennessy Advisors Inc,9.359392558845862,HNNA,9.89,7902000,3908879.0,73957920.0,32760000,Financial Services,19706000.0,39577000.0
5822,,Gottaplay Interactive Inc,,HNNT,,,,,,,,
5823,,Harvest Natural Resources Inc,,HNR,,,,,,,,
5824,-2.912436596926484,Hallador Energy Co,-39.14237613212573,HNRG,4.8,-3754000,23972024.0,146940480.0,247666000,Energy,39239000.0,109056000.0
5825,,Hansen Medical Inc,,HNSN,,,,,,,,
5826,,Health Net Inc,,HNT,,,,,,,,
5827,,Huntmountain Resources,,HNTM,0.004,,,305005.0,,Basic Materials,,4798649.0
5828,,Hanover Direct Inc,,HNV,,,,,,,,
5829,,Pioneer Diversified High Income Trust,,HNW,11.98,,,99826824.0,,Financial Services,,62859880.0
5830,,Heinz H J Co,,HNZ,,,,,,,,
5831,,Homefed Corp,,HOFD,,,,,,,,
5832,,Horizon Offshore Inc,,HOFF,,,,,,,,
5833,15.003549318683723,Hooker Furniture Corp,-19.771396125071934,HOFT,17.29,-10426000,11575461.0,206136576.0,540081000,Consumer Cyclical,227714000.0,54041000.0
5834,-14.81428758499833,Harley Davidson Inc,8.602589935140855,HOG,36.34,650024000,139282293.0,5591889920.0,5336308000,Consumer Cyclical,4550091000.0,6613458944.0
5835,,Heartland Oil & Gas Corp,,HOGC,,,,,,,,
5836,,Hoku Scientific Inc,,HOKU,,,,,,,,
5837,,China Holdings Acquisition Corp,,HOL,,,,,,,,
5838,,Hollywood Media Corp,,HOLL,,,,,,,,
5839,0.3055891396096136,Hologic Inc,10.406128200908363,HOLX,77.46,1871500000,247390886.0,19475068928.0,5632300000,Healthcare,3168700000.0,3093100032.0
5840,,Home Solutions Of America Inc,,HOM,,,,,,,,
5841,17.12033519759773,Home Bancshares Inc,11.576319502477894,HOMB,22.54,319021000,149083646.0,3693089024.0,715292000,Financial Services,3771381000.0,1219019008.0
5842,,Home Federal Bancorp Inc,,HOME,,,,,,,,
5843,,Home Federal Bancorp Inc,,HOME,,,,,,,,
5844,,Community Bancorp Indiana,,HOMF,,,,,,,,
5845,,Timios National Corp,,HOMS,,,,,,,,
5846,,Home Products International Inc,,HOMZ,,,,,,,,
5847,9.239187252992817,Honeywell International Inc,24.390447208949837,HON,196.35,5542000000,649732371.0,135171858432.0,34392000000,Industrials,25372000000.0,19369000960.0
5848,,Glacier Water Services Inc,,HOO,,,,,,,,
5849,,Horizon Health Corp,,HORC,,,,,,,,
5850,,Hines Horticulture Inc,,HORT,,,,,,,,
5851,,Hornbeck Offshore Services Inc,,HOS,,,,,,,,
5852,,Amerihost Properties Inc,,HOST,,,,,,,,
5853,,Starwood Hotel & Resorts Worldwide Inc,,HOT,,,,,,,,
5854,,Hot Mamas Foods Inc,,HOTF,,,,,,,,
5855,,Chanticleer Holdings Inc,,HOTR,,,,,,,,
5856,,Hot Topic Inc,,HOTT,,,,,,,,
5857,,Hotel Outsource Management International Inc,,HOUB,,,,,,,,
5858,44.48497683960023,Hovnanian Enterprises Inc,0.5187606138031677,HOV,50.41,607817000,5176940.0,315311520.0,2782857000,Consumer Cyclical,1766507000.0,1536210944.0
5859,10.254444223809754,Helmerich & Payne Inc,-17.116735342633756,HP,51.69,-326150000,101867732.0,5582623232.0,1218568000,Energy,1586566000.0,541969024.0
5860,,Hyde Park Acquisition Corp II,,HPAC,,,,,,,,
5861,,Hercules Inc,,HPC,,,,,,,,
5862,,Huntington Preferred Capital Inc,,HPCCP,,,,,,,,
5863,,HPC Pos System Corp,,HPCS,,,,,,,,
5864,,John Hancock Preferred Income Fund II,4.854553906187881,HPF,18.98,83710464,,406376960.0,36523832,Financial Services,20481610.0,204000000.0
5865,,Hiland Holdings GP LP,,HPGP,,,,,,,,
5866,,John Hancock Preferred Income Fund,4.8683406017717665,HPI,18.76,101355104,,493431168.0,44801790,Financial Services,25917512.0,250500000.0
5867,,Highpower International Inc,,HPJ,,,,,,,,
5868,,HPL Technologies Inc,,HPLA,,,,,,,,
5869,,Harris Interactive Inc,,HPOL,,,,,,,,
5870,-26.483498668553775,Hudson Pacific Properties Inc,306.4129407783418,HPP,20.19,10047000,140134086.0,3078530816.0,898657000,Real Estate,770226000.0,4481466880.0
5871,14.760654891239264,Hewlett Packard Co,6.451699481470091,HPQ,38.75,6503000000,935934096.0,41955401728.0,63487000000,Technology,22170000000.0,8354999808.0
5872,,Healthport Inc,,HPRT,,,,,,,,
5873,,John Hancock Preferred Income Fund III,5.0612469567949665,HPS,17.42,109257755,,552980480.0,48359681,Financial Services,12330077.0,266000000.0
5874,,Hospitality Properties Trust,,HPT,,,,,,,,
5875,,Hopto Inc,7.757415890515111,HPTO,0.433,1052200,,8162353.0,3612700,Technology,5784200.0,0.0
5876,,Hyperion Therapeutics Inc,,HPTX,,,,,,,,
5877,,Green Star Mining Corp,,HQGE,0.0002,,,1543984.0,,Communication Services,,4816145.0
5878,,H&Q Healthcare Investors,5.8459301654362426,HQH,19.97,155175853,,907147200.0,6480322,Financial Services,12400861.0,11333055.0
5879,,H&Q Life Sciences Investors,,HQL,14.75,,,363858912.0,,Financial Services,,10041990.0
5880,,HQ Sustainable Maritime Industries Inc,,HQS,,,,,,,,
5881,-11.826305770824696,Healthcare Realty Trust Inc,63.03718975682204,HR,28.48,66659000,149170759.0,4201996032.0,533639000,Real Estate,161792000.0,1925931008.0
5882,,Houseraising Inc,,HRAI,,,,,,,,
5883,,Ku6 Media Co LTD,,HRAY,,,,,,,,
5884,-3.583130143986044,H&R Block Inc,"Year
2021    10.682907
2021    11.599496
Name: Earnings, dtype: float64",HRB,35.51,"Year
2021    583791000
2021    537660000
Name: Earnings, dtype: int64",163447299.0,6236584960.0,"Year
2021    3413987000
2021    2796636000
Name: Revenue, dtype: int64",Consumer Cyclical,2080382000.0,2666034944.0
5885,,Harbor Global Co LTD,,HRBG,,,,,,,,
5886,,Harbin Electric Inc,,HRBN,,,,,,,,
5887,3.9200788677843286,Harbor Biosciences Inc,1.3501925593245956,HRBR,2.31,92626000,27155321.0,125062936.0,247579000,Industrials,194303000.0,87852000.0
5888,,Hudson River Bancorp Inc,,HRBT,,,,,,,,
5889,,Hill-rom Holdings Inc,,HRC,,,,,,,,
5890,,Hartcourt Companies Inc,,HRCT,,,,,,,,
5891,,Harbinger Group Inc,,HRG,,,,,,,,
5892,,Hilb Rogal & Hobbs Co,,HRH,,,,,,,,
5893,,Hybrid Fuels Inc,,HRID,,,,,,,,
5894,-1.3102399556509816,Hormel Foods Corp,29.0317411818815,HRL,48.63,908839000,286292695.0,26385178624.0,11386189000,Consumer Defensive,2947816000.0,3322928128.0
5895,,Herley Industries Inc,,HRLY,,,,,,,,
5896,,Harris Corp,,HRS,,,,,,,,
5897,,Hirsch International Corp,,HRSH,,,,,,,,
5898,-21.138267475687304,Arrhythmia Research Technology Inc,-54.03756466225414,HRT,14.5,-21303000,21187593.0,1151162240.0,730056000,Industrials,277270000.0,725139008.0
5899,,Healthrenu Medical Inc,,HRUM,,,,,,,,
5900,,Harvey Electronics Inc,,HRVE,,,,,,,,
5901,,Hallwood Realty Partners LP,,HRY,,,,,,,,
5902,,Horizon Lines Inc,,HRZ,,,,,,,,
5903,,Horizon Lines LLC,,HRZ,,,,,,,,
5904,,Horizon Financial Corp,,HRZB,,,,,,,,
5905,,Horizon Technology Finance Corp,8.977615434453963,HRZN,12.21,27782000,,249416112.0,60015000,Financial Services,45567000.0,257612992.0
5906,,Healthspring Inc,,HS,,,,,,,,
5907,,Helios Strategic Income Fund Inc,,HSA,,,,,,,,
5908,,High Speed Access Corp,,HSAC,,,,,,,,
5909,,Highlands Bancorp Inc,,HSBK,,,,,,,,
5910,-7.776848774370703,Harsco Corp,-203.55522068328716,HSC,8.35,-3249000,78021960.0,661350912.0,1848399000,Industrials,874973000.0,1481737984.0
5911,,Hartford Income Shares Fund Inc,,HSF,,,,,,,,
5912,,HSBC Finance Corp,,HSFC,,,,,,,,
5913,,Hillshire Brands Co,,HSH,,,,,,,,
5914,19.358224365465148,Henry Schein Inc,18.88436702828754,HSIC,85.96,631232000,135722884.0,11920416768.0,12401021000,Healthcare,3844035000.0,1216680960.0
5915,,Heidrick & Struggles International Inc,,HSII,34.53,,18166999.0,676494464.0,,Industrials,,81402000.0
5916,22.80255272650788,Heska Corp,-942.5799581881533,HSKA,101.03,-1148000,9356584.0,1082081792.0,253739000,Healthcare,319555000.0,106201000.0
5917,,Hyperion Strategic Mortgage Income Fund Inc,,HSM,,,,,,,,
5918,,HSN Inc,,HSNI,,,,,,,,
5919,21.963239487249943,Hudson Global Inc,31.251329408118995,HSON,37.25,3227000,2125324.0,100848040.0,169207000,Industrials,49160000.0,2481000.0
5920,,Univision Radio,,HSP,,,,,,,,
5921,,Hospira Inc,,HSP,,,,,,,,
5922,,Healthsport Inc,,HSPO,,,,,,,,
5923,,Hesperia Holding Inc,,HSPR,,,,,,,,
5924,,Hesperia Holding Inc,,HSPR,,,,,,,,
5925,,Hi Shear Technology Corp,,HSR,,,,,,,,
5926,,Health Systems Solutions Inc,,HSSO,,,,,,,,
5927,-6.0362757625658,Host Hotels & Resorts Inc,-1343.6841425454545,HST,20.7,-11000000,706230171.0,14780525568.0,2921000000,Real Estate,1192000000.0,5455000064.0
5928,,Heartstat Technology Inc,,HSTA,3.1,,3098464.0,897450.0,,Technology,,12545.0
5929,,Homestead Bancorp Inc,,HSTDE,,,,,,,,
5930,,HS3 Technologies Inc,,HSTH,,,,,,,,
5931,3.384150151450381,Healthstream Inc,111.45316954662104,HSTM,20.64,5845000,24038236.0,651443776.0,256712000,Healthcare,106845000.0,25496000.0
5932,,Remark Media Inc,,HSWI,,,,,,,,
5933,-21.12037630596094,Hershey Co,29.643421925507205,HSY,212.61,1477512000,145235010.0,43798511616.0,8971337000,Consumer Defensive,2246206000.0,5313624064.0
5934,,Global Ecology Corp,,HSYN,,,,,,,,
5935,,Home System Group,,HSYT,,,,,,,,
5936,,Logsearch Inc,,HSYT,,,,,,,,
5937,-32.33394894544114,Hersha Hospitality Trust,-10.84451586886715,HT,11.08,-40173000,32908168.0,435656736.0,293697000,Real Estate,110318000.0,1174369024.0
5938,12.431793809352838,Hometrust Bancshares Inc,27.896277129186604,HTBI,26.8,15675000,13093203.0,437274144.0,150278000,Financial Services,192772000.0,30000000.0
5939,21.99172126236871,Heritage Commerce Corp,14.37888,HTBK,11.38,47700000,58185441.0,685872576.0,158947000,Financial Services,1319585000.0,39987000.0
5940,4.010200624551728,Heat Biologics Inc,-1.7239179152694721,HTBX,2.38,-35071468,24289101.0,60460332.0,2112806,Healthcare,99331370.0,1927202.0
5941,,Hungarian Telephone & Cable Corp,,HTC,,,,,,,,
5942,,Hughes Telematics Inc,,HTC,,,,,,,,
5943,,Hutchinson Technology Inc,,HTCH,,,,,,,,
5944,,Hickory Tech Corp,,HTCO,,,,,,,,
5945,,John Hancock Tax-advantaged Dividend Income Fund,5.014759982656005,HTD,25.72,181609834,,910729728.0,56943731,Financial Services,21336270.0,418900000.0
5946,,Hydron Technologies Inc,,HTEC,,,,,,,,
5947,,Hytek Microsystems Inc,,HTEK,,,,,,,,
5948,,Heritage Property Investment Trust Inc,,HTG,,,,,,,,
5949,,Hercules Technology Growth Capital Inc,,HTGC,14.54,,117000189.0,1685171456.0,,Financial Services,,1243684992.0
5950,77.46200809761864,Hilltop Holdings Inc,6.287413866673788,HTH,29.82,374495000,60786019.0,2354605056.0,1891470000,Financial Services,7422683000.0,2714075904.0
5951,,Health In Harmony Inc,,HTHH,,,,,,,,
5952,,Hawthorne Financial Corp,,HTHR,,,,,,,,
5953,,Heartland Partners LP,,HTL,,,,,,,,
5954,5.043928239159662,Heartland Express Inc,14.173144190622754,HTLD,14.24,79277000,46238366.0,1123604352.0,607284000,Industrials,233223000.0,0.0
5955,2.263684186855006,Heartland Financial USA Inc,8.443712826762095,HTLF,43.95,219923000,36753353.0,1856966656.0,700179000,Financial Services,562860000.0,479662016.0
5956,,Heartland Inc,,HTLJ,,,,,,,,
5957,,US Geothermal Inc,,HTM,,,,,,,,
5958,,Hyperion 2005 Investment Grade Opportunity Term Trust Inc,,HTO,,,,,,,,
5959,,Brookfield Total Return Fund Inc,,HTR,,,,,,,,
5960,,Healthtronics Inc,,HTRN,,,,,,,,
5961,,Hatteras Financial Corp,,HTS,,,,,,,,
5962,,Harris Teeter Supermarkets Inc,,HTSI,,,,,,,,
5963,,Hearst Television Inc,,HTV,,,,,,,,
5964,,Hartville Group Inc,,HTVL,,,,,,,,
5965,,Hometown Bancorpinc,,HTWC,,,,,,,,
5966,,HF2 Financial Management Inc,,HTWO,,,,,,,,
5967,,John Hancock Tax-advantaged Global Shareholder Yield Fund,,HTY,5.81,,,63433580.0,,Financial Services,,
5968,-39.90146821421596,Hertz Global Holdings Inc,25.434134382513662,HTZ,20.1,366000000,230267216.0,9308893184.0,7336000000,Industrials,4396000000.0,13584000000.0
5969,,United Bancorp Hudson,,HU,,,,,,,,
5970,,Hubbell Inc,,HUBA,,,,,,,,
5971,17.4725802040771,Hub Group Inc,14.831691148512311,HUBG,73.44,171474000,32793096.0,2543249408.0,4232383000,Industrials,894288000.0,321308000.0
5972,,Huffy Corp,,HUF,,,,,,,,
5973,,Hughes Supply Inc,,HUG,,,,,,,,
5974,91.95966270675714,Humana Inc,20.211785317422436,HUM,461.21,2933000000,126153135.0,59281166336.0,84193000000,Healthcare,24893000000.0,13292000256.0
5975,,Humatech Inc,,HUMT,0.007,,,764981.0,,Basic Materials,,703677.0
5976,10.696928803142356,Huntsman Corp,7.630042028708134,HUN,36.57,1045000000,184165010.0,7973393920.0,8453000000,Basic Materials,3928000000.0,1958000000.0
5977,,Abazias Inc,,HUNN,,,,,,,,
5978,51.87461430694703,Hurco Companies Inc,25.66781076286221,HURC,26.3,6764000,5391269.0,173617072.0,235195000,Industrials,289870000.0,10200000.0
